state_po,district,NAME,S1301_C05_001E,Districtcode,Marriedbirthshare,year,state,state_fips,state_cen,state_ic,office,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket,voteshare,State,FIPS,FIPS2,Division,Region
IL,6,"Congressional District 6 (113th Congress), Illinois",12.800000000000001,IL-06,87.2,2012,ILLINOIS,17,33,21,US HOUSE,GEN,NA,FALSE,PETER J ROSKAM,REPUBLICAN,FALSE,TOTAL,193138,326129,FALSE,20230706,FALSE,0.5922135106046994,Illinois,17,17,NE Central,Midwest
IL,7,"Congressional District 7 (113th Congress), Illinois",57.299999999999997,IL-07,42.7,2012,ILLINOIS,17,33,21,US HOUSE,GEN,NA,FALSE,RITA ZAK,REPUBLICAN,FALSE,TOTAL,31466,286435,FALSE,20230706,FALSE,0.10985389355351127,Illinois,17,17,NE Central,Midwest
IL,8,"Congressional District 8 (113th Congress), Illinois",26.300000000000001,IL-08,73.7,2012,ILLINOIS,17,33,21,US HOUSE,GEN,NA,FALSE,JOE WALSH,REPUBLICAN,FALSE,TOTAL,101860,225066,FALSE,20230706,FALSE,0.45257835479370495,Illinois,17,17,NE Central,Midwest
IL,9,"Congressional District 9 (113th Congress), Illinois",16.600000000000001,IL-09,83.4,2012,ILLINOIS,17,33,21,US HOUSE,GEN,NA,FALSE,TIMOTHY C WOLFE,REPUBLICAN,FALSE,TOTAL,98924,293807,FALSE,20230706,FALSE,0.33669721960334503,Illinois,17,17,NE Central,Midwest
IN,1,"Congressional District 1 (113th Congress), Indiana",46.200000000000003,IN-01,53.8,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,JOEL PHELPS,REPUBLICAN,FALSE,TOTAL,91291,279034,FALSE,20230706,FALSE,0.3271680153673029,Indiana,18,18,NE Central,Midwest
IN,2,"Congressional District 2 (113th Congress), Indiana",38.200000000000003,IN-02,61.8,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,JACKIE WALORSKI,REPUBLICAN,FALSE,TOTAL,134033,273475,FALSE,20230706,FALSE,0.4901106134015906,Indiana,18,18,NE Central,Midwest
IN,3,"Congressional District 3 (113th Congress), Indiana",34.100000000000001,IN-03,65.9,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,MARLIN A STUTZMAN,REPUBLICAN,FALSE,TOTAL,187872,280235,FALSE,20230706,FALSE,0.6704087640730102,Indiana,18,18,NE Central,Midwest
IN,4,"Congressional District 4 (113th Congress), Indiana",33,IN-04,67,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,TODD ROKITA,REPUBLICAN,FALSE,TOTAL,168688,272268,FALSE,20230706,FALSE,0.6195660158373367,Indiana,18,18,NE Central,Midwest
IN,5,"Congressional District 5 (113th Congress), Indiana",26.800000000000001,IN-05,73.2,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,SUSAN BROOKS,REPUBLICAN,FALSE,TOTAL,194570,333359,FALSE,20230706,FALSE,0.5836650577905501,Indiana,18,18,NE Central,Midwest
IN,6,"Congressional District 6 (113th Congress), Indiana",37.600000000000001,IN-06,62.4,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,LUKE MESSER,REPUBLICAN,FALSE,TOTAL,162613,275253,FALSE,20230706,FALSE,0.5907764856332174,Indiana,18,18,NE Central,Midwest
IN,7,"Congressional District 7 (113th Congress), Indiana",50.799999999999997,IN-07,49.2,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,CARLOS A MAY,REPUBLICAN,FALSE,TOTAL,95828,257950,FALSE,20230706,FALSE,0.3714983523938748,Indiana,18,18,NE Central,Midwest
IN,8,"Congressional District 8 (113th Congress), Indiana",35.600000000000001,IN-08,64.4,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,LARRY BUCSHON,REPUBLICAN,FALSE,TOTAL,151533,283992,FALSE,20230706,FALSE,0.5335819318854053,Indiana,18,18,NE Central,Midwest
IN,9,"Congressional District 9 (113th Congress), Indiana",33.600000000000001,IN-09,66.4,2012,INDIANA,18,32,22,US HOUSE,GEN,NA,FALSE,TODD C YOUNG,REPUBLICAN,FALSE,TOTAL,165332,298180,FALSE,20230706,FALSE,0.5544704540881347,Indiana,18,18,NE Central,Midwest
KS,1,"Congressional District 1 (113th Congress), Kansas",29.899999999999999,KS-01,70.1,2012,KANSAS,20,47,32,US HOUSE,GEN,NA,FALSE,TIM HUELSKAMP,REPUBLICAN,FALSE,TOTAL,211337,211337,FALSE,20230706,FALSE,1,Kansas,20,20,NW Central,Midwest
KS,2,"Congressional District 2 (113th Congress), Kansas",null,KS-02,NA,2012,KANSAS,20,47,32,US HOUSE,GEN,NA,FALSE,LYNN JENKINS,REPUBLICAN,FALSE,TOTAL,167463,293718,FALSE,20230706,FALSE,0.5701489183502543,Kansas,20,20,NW Central,Midwest
KS,3,"Congressional District 3 (113th Congress), Kansas",26.100000000000001,KS-03,73.9,2012,KANSAS,20,47,32,US HOUSE,GEN,NA,FALSE,KEVIN YODER,REPUBLICAN,FALSE,TOTAL,201087,293762,FALSE,20230706,FALSE,0.6845235258474548,Kansas,20,20,NW Central,Midwest
KS,4,"Congressional District 4 (113th Congress), Kansas",31.5,KS-04,68.5,2012,KANSAS,20,47,32,US HOUSE,GEN,NA,FALSE,MIKE POMPEO,REPUBLICAN,FALSE,TOTAL,161094,258922,FALSE,20230706,FALSE,0.6221719282254887,Kansas,20,20,NW Central,Midwest
KY,1,"Congressional District 1 (113th Congress), Kentucky",32.200000000000003,KY-01,67.8,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,ED WHITFIELD,REPUBLICAN,FALSE,TOTAL,199956,287155,FALSE,20230706,FALSE,0.6963347321133186,Kentucky,21,21,SE Central,South
KY,2,"Congressional District 2 (113th Congress), Kentucky",35.200000000000003,KY-02,64.8,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,BRETT GUTHRIE,REPUBLICAN,FALSE,TOTAL,181508,282267,FALSE,20230706,FALSE,0.6430365575855485,Kentucky,21,21,SE Central,South
KY,3,"Congressional District 3 (113th Congress), Kentucky",46.600000000000001,KY-03,53.4,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,BROOKS WICKER,REPUBLICAN,FALSE,TOTAL,111452,322656,FALSE,20230706,FALSE,0.34542050976891797,Kentucky,21,21,SE Central,South
KY,4,"Congressional District 4 (113th Congress), Kentucky",32.200000000000003,KY-04,67.8,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,THOMAS MASSIE,REPUBLICAN,FALSE,TOTAL,186036,299444,FALSE,20230706,FALSE,0.6212714230373626,Kentucky,21,21,SE Central,South
KY,5,"Congressional District 5 (113th Congress), Kentucky",33.200000000000003,KY-05,66.8,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,HAROLD ROGERS,REPUBLICAN,FALSE,TOTAL,195408,250855,FALSE,20230706,FALSE,0.7789679296804927,Kentucky,21,21,SE Central,South
KY,6,"Congressional District 6 (113th Congress), Kentucky",33.799999999999997,KY-06,66.2,2012,KENTUCKY,21,61,51,US HOUSE,GEN,NA,FALSE,"GARLAND ""ANDY"" BARR",REPUBLICAN,FALSE,TOTAL,153222,303000,FALSE,20230706,FALSE,0.5056831683168317,Kentucky,21,21,SE Central,South
LA,1,"Congressional District 1 (113th Congress), Louisiana",38,LA-01,62,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,GARY KING,REPUBLICAN,FALSE,TOTAL,24844,290410,FALSE,20230706,FALSE,0.08554801831892841,Louisiana,22,22,SW Central,South
LA,1,"Congressional District 1 (113th Congress), Louisiana",38,LA-01,62,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,STEVE SCALISE,REPUBLICAN,FALSE,TOTAL,193496,290410,FALSE,20230706,FALSE,0.6662855962260252,Louisiana,22,22,SW Central,South
LA,2,"Congressional District 2 (113th Congress), Louisiana",63.100000000000001,LA-02,36.9,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,DWAYNE BAILEY,REPUBLICAN,FALSE,TOTAL,38801,287354,FALSE,20230706,FALSE,0.13502857103085392,Louisiana,22,22,SW Central,South
LA,2,"Congressional District 2 (113th Congress), Louisiana",63.100000000000001,LA-02,36.9,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,JOSUE LAROSE,REPUBLICAN,FALSE,TOTAL,11345,287354,FALSE,20230706,FALSE,0.039480919005825565,Louisiana,22,22,SW Central,South
LA,3,"Congressional District 3 (113th Congress), Louisiana",46.399999999999999,LA-03,53.6,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,BRYAN BARRILLEAUX,REPUBLICAN,FALSE,TOTAL,7908,311393,FALSE,20230706,FALSE,0.02539556123612284,Louisiana,22,22,SW Central,South
LA,3,"Congressional District 3 (113th Congress), Louisiana",46.399999999999999,LA-03,53.6,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,CHARLES W BOUSTANY JR,REPUBLICAN,FALSE,TOTAL,139123,311393,FALSE,20230706,FALSE,0.4467762602242183,Louisiana,22,22,SW Central,South
LA,3,"Congressional District 3 (113th Congress), Louisiana",46.399999999999999,LA-03,53.6,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,JEFFREY M LANDRY,REPUBLICAN,FALSE,TOTAL,93527,311393,FALSE,20230706,FALSE,0.30035036111922875,Louisiana,22,22,SW Central,South
LA,4,"Congressional District 4 (113th Congress), Louisiana",48.899999999999999,LA-04,51.1,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,JOHN FLEMING,REPUBLICAN,FALSE,TOTAL,187894,249531,FALSE,20230706,FALSE,0.7529886066260304,Louisiana,22,22,SW Central,South
LA,5,"Congressional District 5 (113th Congress), Louisiana",51.899999999999999,LA-05,48.1,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,RODNEY ALEXANDER,REPUBLICAN,FALSE,TOTAL,202536,260216,FALSE,20230706,FALSE,0.7783379961262951,Louisiana,22,22,SW Central,South
LA,6,"Congressional District 6 (113th Congress), Louisiana",38,LA-06,62,2012,LOUISIANA,22,72,45,US HOUSE,GEN,NA,FALSE,BILL CASSIDY,REPUBLICAN,FALSE,TOTAL,243553,306713,FALSE,20230706,FALSE,0.7940745909042003,Louisiana,22,22,SW Central,South
MA,3,"Congressional District 3 (113th Congress), Massachusetts",32.799999999999997,MA-03,67.2,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,JONATHAN A GOLNIK,REPUBLICAN,FALSE,TOTAL,109372,335111,FALSE,20230706,FALSE,0.3263754397796551,Massachusetts,25,25,New England,Northeast
MA,4,"Congressional District 4 (113th Congress), Massachusetts",18.800000000000001,MA-04,81.2,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,SEAN BIELAT,REPUBLICAN,FALSE,TOTAL,129936,373114,FALSE,20230706,FALSE,0.34824745252121336,Massachusetts,25,25,New England,Northeast
MA,5,"Congressional District 5 (113th Congress), Massachusetts",18.399999999999999,MA-05,81.6,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,TOM TIERNEY,REPUBLICAN,FALSE,TOTAL,82944,364201,FALSE,20230706,FALSE,0.22774237303027725,Massachusetts,25,25,New England,Northeast
MA,6,"Congressional District 6 (113th Congress), Massachusetts",23.399999999999999,MA-06,76.6,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,RICHARD R TISEI,REPUBLICAN,FALSE,TOTAL,176612,389852,FALSE,20230706,FALSE,0.45302319854714096,Massachusetts,25,25,New England,Northeast
MA,8,"Congressional District 8 (113th Congress), Massachusetts",23.300000000000001,MA-08,76.7,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,JOE SELVAGGI,REPUBLICAN,FALSE,TOTAL,82242,371694,FALSE,20230706,FALSE,0.22126265153594085,Massachusetts,25,25,New England,Northeast
MA,9,"Congressional District 9 (113th Congress), Massachusetts",38,MA-09,62,2012,MASSACHUSETTS,25,14,3,US HOUSE,GEN,NA,FALSE,CHRISTOPHER SHELDON,REPUBLICAN,FALSE,TOTAL,116531,385799,FALSE,20230706,FALSE,0.30205106804320386,Massachusetts,25,25,New England,Northeast
MD,1,"Congressional District 1 (113th Congress), Maryland",32.5,MD-01,67.5,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,ANDY HARRIS,REPUBLICAN,FALSE,TOTAL,214204,337760,FALSE,20230706,FALSE,0.6341899573661771,Maryland,24,24,South Atlantic,South
MD,2,"Congressional District 2 (113th Congress), Maryland",40,MD-02,60,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,NANCY C JACOBS,REPUBLICAN,FALSE,TOTAL,92071,295940,FALSE,20230706,FALSE,0.31111373927147395,Maryland,24,24,South Atlantic,South
MD,3,"Congressional District 3 (113th Congress), Maryland",29.899999999999999,MD-03,70.1,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,ERIC DELANO KNOWLES,REPUBLICAN,FALSE,TOTAL,94549,319859,FALSE,20230706,FALSE,0.2955958719310696,Maryland,24,24,South Atlantic,South
MD,4,"Congressional District 4 (113th Congress), Maryland",48,MD-04,52,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,FAITH M LOUDON,REPUBLICAN,FALSE,TOTAL,64560,311512,FALSE,20230706,FALSE,0.20724723285138294,Maryland,24,24,South Atlantic,South
MD,5,"Congressional District 5 (113th Congress), Maryland",33.799999999999997,MD-05,66.2,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,TONY O'DONNELL,REPUBLICAN,FALSE,TOTAL,95271,343820,FALSE,20230706,FALSE,0.27709557326508055,Maryland,24,24,South Atlantic,South
MD,6,"Congressional District 6 (113th Congress), Maryland",24.100000000000001,MD-06,75.9,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,ROSCOE G BARTLETT,REPUBLICAN,FALSE,TOTAL,117313,309549,FALSE,20230706,FALSE,0.37898038759614794,Maryland,24,24,South Atlantic,South
MD,7,"Congressional District 7 (113th Congress), Maryland",55.399999999999999,MD-07,44.6,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,FRANK C MIRABILE,REPUBLICAN,FALSE,TOTAL,67405,323818,FALSE,20230706,FALSE,0.20815705118307198,Maryland,24,24,South Atlantic,South
MD,8,"Congressional District 8 (113th Congress), Maryland",21.100000000000001,MD-08,78.9,2012,MARYLAND,24,52,52,US HOUSE,GEN,NA,FALSE,KEN TIMMERMAN,REPUBLICAN,FALSE,TOTAL,113033,343256,FALSE,20230706,FALSE,0.3292965017363134,Maryland,24,24,South Atlantic,South
ME,1,"Congressional District 1 (113th Congress), Maine",29.5,ME-01,70.5,2012,MAINE,23,11,2,US HOUSE,GEN,NA,FALSE,JONATHAN T E COURTNEY,REPUBLICAN,FALSE,TOTAL,128440,380715,FALSE,20230706,FALSE,0.33736522070315067,Maine,23,23,New England,Northeast
ME,2,"Congressional District 2 (113th Congress), Maine",36.899999999999999,ME-02,63.1,2012,MAINE,23,11,2,US HOUSE,GEN,NA,FALSE,KEVIN L RAYE,REPUBLICAN,FALSE,TOTAL,137542,343908,FALSE,20230706,FALSE,0.399938355606732,Maine,23,23,New England,Northeast
MI,1,"Congressional District 1 (113th Congress), Michigan",32,MI-01,68,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,DAN BENISHEK,REPUBLICAN,FALSE,TOTAL,167060,347037,FALSE,20230706,FALSE,0.4813895924642041,Michigan,26,26,NE Central,Midwest
MI,10,"Congressional District 10 (113th Congress), Michigan",30.800000000000001,MI-10,69.2,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,CANDICE S MILLER,REPUBLICAN,FALSE,TOTAL,226075,328612,FALSE,20230706,FALSE,0.6879693985612212,Michigan,26,26,NE Central,Midwest
MI,11,"Congressional District 11 (113th Congress), Michigan",20.100000000000001,MI-11,79.9,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,KERRY BENTIVOLIO,REPUBLICAN,FALSE,TOTAL,181788,358139,FALSE,20230706,FALSE,0.5075906282197694,Michigan,26,26,NE Central,Midwest
MI,12,"Congressional District 12 (113th Congress), Michigan",32.899999999999999,MI-12,67.1,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,CYNTHIA KALLGREN,REPUBLICAN,FALSE,TOTAL,92472,319223,FALSE,20230706,FALSE,0.28967837530503754,Michigan,26,26,NE Central,Midwest
MI,13,"Congressional District 13 (113th Congress), Michigan",66.200000000000003,MI-13,33.8,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,HARRY T SAWICKI,REPUBLICAN,FALSE,TOTAL,38769,284270,FALSE,20230706,FALSE,0.13638090547718718,Michigan,26,26,NE Central,Midwest
MI,14,"Congressional District 14 (113th Congress), Michigan",55.700000000000003,MI-14,44.3,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,JOHN HAULER,REPUBLICAN,FALSE,TOTAL,51395,328792,FALSE,20230706,FALSE,0.1563146305262902,Michigan,26,26,NE Central,Midwest
MI,2,"Congressional District 2 (113th Congress), Michigan",34.899999999999999,MI-02,65.1,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,BILL HUIZENGA,REPUBLICAN,FALSE,TOTAL,194653,318267,FALSE,20230706,FALSE,0.611602836612027,Michigan,26,26,NE Central,Midwest
MI,3,"Congressional District 3 (113th Congress), Michigan",33.299999999999997,MI-03,66.7,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,JUSTIN AMASH,REPUBLICAN,FALSE,TOTAL,171675,326283,FALSE,20230706,FALSE,0.5261536764097424,Michigan,26,26,NE Central,Midwest
MI,4,"Congressional District 4 (113th Congress), Michigan",37.100000000000001,MI-04,62.9,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,DAVE CAMP,REPUBLICAN,FALSE,TOTAL,197386,312949,FALSE,20230706,FALSE,0.6307289686178899,Michigan,26,26,NE Central,Midwest
MI,5,"Congressional District 5 (113th Congress), Michigan",48.799999999999997,MI-05,51.2,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,JIM SLEZAK,REPUBLICAN,FALSE,TOTAL,103931,330146,FALSE,20230706,FALSE,0.31480314769829104,Michigan,26,26,NE Central,Midwest
MI,6,"Congressional District 6 (113th Congress), Michigan",35.700000000000003,MI-06,64.3,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,FRED UPTON,REPUBLICAN,FALSE,TOTAL,174955,320475,FALSE,20230706,FALSE,0.545924019034246,Michigan,26,26,NE Central,Midwest
MI,7,"Congressional District 7 (113th Congress), Michigan",36.100000000000001,MI-07,63.9,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,TIM WALBERG,REPUBLICAN,FALSE,TOTAL,169668,318069,FALSE,20230706,FALSE,0.5334314252567839,Michigan,26,26,NE Central,Midwest
MI,8,"Congressional District 8 (113th Congress), Michigan",25.800000000000001,MI-08,74.2,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,MIKE ROGERS,REPUBLICAN,FALSE,TOTAL,202217,345054,FALSE,20230706,FALSE,0.5860445031792125,Michigan,26,26,NE Central,Midwest
MI,9,"Congressional District 9 (113th Congress), Michigan",32.299999999999997,MI-09,67.7,2012,MICHIGAN,26,34,23,US HOUSE,GEN,NA,FALSE,DON VOLARIC,REPUBLICAN,FALSE,TOTAL,114760,337316,FALSE,20230706,FALSE,0.3402151098673054,Michigan,26,26,NE Central,Midwest
MN,1,"Congressional District 1 (113th Congress), Minnesota",30.300000000000001,MN-01,69.7,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,ALLEN QUIST,REPUBLICAN,FALSE,TOTAL,142164,335880,FALSE,20230706,FALSE,0.4232583065380493,Minnesota,27,27,NW Central,Midwest
MN,2,"Congressional District 2 (113th Congress), Minnesota",23.899999999999999,MN-02,76.1,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,JOHN KLINE,REPUBLICAN,FALSE,TOTAL,193587,358446,FALSE,20230706,FALSE,0.5400729817043571,Minnesota,27,27,NW Central,Midwest
MN,3,"Congressional District 3 (113th Congress), Minnesota",20.199999999999999,MN-03,79.8,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,ERIK PAULSEN,REPUBLICAN,FALSE,TOTAL,222335,382705,FALSE,20230706,FALSE,0.5809566114892671,Minnesota,27,27,NW Central,Midwest
MN,4,"Congressional District 4 (113th Congress), Minnesota",31.399999999999999,MN-04,68.6,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,TONY HERNANDEZ,REPUBLICAN,FALSE,TOTAL,109659,347991,FALSE,20230706,FALSE,0.31512021862634376,Minnesota,27,27,NW Central,Midwest
MN,5,"Congressional District 5 (113th Congress), Minnesota",36.399999999999999,MN-05,63.6,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,CHRIS FIELDS,REPUBLICAN,FALSE,TOTAL,88753,351969,FALSE,20230706,FALSE,0.25216141194252906,Minnesota,27,27,NW Central,Midwest
MN,6,"Congressional District 6 (113th Congress), Minnesota",21,MN-06,79,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,MICHELE BACHMANN,REPUBLICAN,FALSE,TOTAL,179240,355153,FALSE,20230706,FALSE,0.5046838967994076,Minnesota,27,27,NW Central,Midwest
MN,7,"Congressional District 7 (113th Congress), Minnesota",36.799999999999997,MN-07,63.2,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,LEE BYBERG,REPUBLICAN,FALSE,TOTAL,114151,327576,FALSE,20230706,FALSE,0.34847180501624053,Minnesota,27,27,NW Central,Midwest
MN,8,"Congressional District 8 (113th Congress), Minnesota",31.300000000000001,MN-08,68.7,2012,MINNESOTA,27,41,33,US HOUSE,GEN,NA,FALSE,CHIP CRAVAACK,REPUBLICAN,FALSE,TOTAL,160520,353663,FALSE,20230706,FALSE,0.45387840967248483,Minnesota,27,27,NW Central,Midwest
MO,1,"Congressional District 1 (113th Congress), Missouri",57.299999999999997,MO-01,42.7,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,ROBYN HAMLIN,REPUBLICAN,FALSE,TOTAL,60832,340583,FALSE,20230706,FALSE,0.1786113810730424,Missouri,29,29,NW Central,Midwest
MO,2,"Congressional District 2 (113th Congress), Missouri",18,MO-02,82,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,ANN WAGNER,REPUBLICAN,FALSE,TOTAL,236971,394448,FALSE,20230706,FALSE,0.6007661339390743,Missouri,29,29,NW Central,Midwest
MO,3,"Congressional District 3 (113th Congress), Missouri",32.200000000000003,MO-03,67.8,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,BLAINE LUETKEMEYER,REPUBLICAN,FALSE,TOTAL,214843,338385,FALSE,20230706,FALSE,0.6349069846476646,Missouri,29,29,NW Central,Midwest
MO,4,"Congressional District 4 (113th Congress), Missouri",26.100000000000001,MO-04,73.9,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,VICKY HARTZLER,REPUBLICAN,FALSE,TOTAL,192237,318723,FALSE,20230706,FALSE,0.6031475607345563,Missouri,29,29,NW Central,Midwest
MO,5,"Congressional District 5 (113th Congress), Missouri",45.299999999999997,MO-05,54.7,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,JACOB TURK,REPUBLICAN,FALSE,TOTAL,122149,330942,FALSE,20230706,FALSE,0.36909488671731,Missouri,29,29,NW Central,Midwest
MO,6,"Congressional District 6 (113th Congress), Missouri",30.399999999999999,MO-06,69.6,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,SAM GRAVES,REPUBLICAN,FALSE,TOTAL,216906,333688,FALSE,20230706,FALSE,0.6500263719402556,Missouri,29,29,NW Central,Midwest
MO,7,"Congressional District 7 (113th Congress), Missouri",32.299999999999997,MO-07,67.7,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,BILLY LONG,REPUBLICAN,FALSE,TOTAL,203565,318740,FALSE,20230706,FALSE,0.6386553303633055,Missouri,29,29,NW Central,Midwest
MO,8,"Congressional District 8 (113th Congress), Missouri",43.200000000000003,MO-08,56.8,2012,MISSOURI,29,43,34,US HOUSE,GEN,NA,FALSE,JO ANN EMERSON,REPUBLICAN,FALSE,TOTAL,216083,300391,FALSE,20230706,FALSE,0.7193391280031692,Missouri,29,29,NW Central,Midwest
MS,1,"Congressional District 1 (113th Congress), Mississippi",42.399999999999999,MS-01,57.6,2012,MISSISSIPPI,28,64,46,US HOUSE,GEN,NA,FALSE,ALAN NUNNELEE,REPUBLICAN,FALSE,TOTAL,186760,309177,FALSE,20230706,FALSE,0.6040552822493265,Mississippi,28,28,SE Central,South
MS,2,"Congressional District 2 (113th Congress), Mississippi",72.200000000000003,MS-02,27.799999999999997,2012,MISSISSIPPI,28,64,46,US HOUSE,GEN,NA,FALSE,BILL MARCY,REPUBLICAN,FALSE,TOTAL,99160,320244,FALSE,20230706,FALSE,0.3096389003384919,Mississippi,28,28,SE Central,South
MS,3,"Congressional District 3 (113th Congress), Mississippi",43.700000000000003,MS-03,56.3,2012,MISSISSIPPI,28,64,46,US HOUSE,GEN,NA,FALSE,GREGG HARPER,REPUBLICAN,FALSE,TOTAL,234717,293322,FALSE,20230706,FALSE,0.8002025078241659,Mississippi,28,28,SE Central,South
MS,4,"Congressional District 4 (113th Congress), Mississippi",38.600000000000001,MS-04,61.4,2012,MISSISSIPPI,28,64,46,US HOUSE,GEN,NA,FALSE,STEVEN M PALAZZO,REPUBLICAN,FALSE,TOTAL,182998,285432,FALSE,20230706,FALSE,0.6411264329157207,Mississippi,28,28,SE Central,South
MT,0,"Congressional District (at Large) (113th Congress), Montana",32.299999999999997,MT-AL,67.7,2012,MONTANA,30,81,64,US HOUSE,GEN,NA,FALSE,STEVE DAINES,REPUBLICAN,FALSE,TOTAL,255468,479740,FALSE,20230706,FALSE,0.5325134447825906,Montana,30,30,Mountain,West
NC,1,"Congressional District 1 (113th Congress), North Carolina",null,NC-01,NA,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,PETE DILAURO,REPUBLICAN,FALSE,TOTAL,77288,338066,FALSE,20230706,FALSE,0.22861808049315815,North Carolina,37,37,South Atlantic,South
NC,10,"Congressional District 10 (113th Congress), North Carolina",38.200000000000003,NC-10,61.8,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,PATRICK T MCHENRY,REPUBLICAN,FALSE,TOTAL,190826,334849,FALSE,20230706,FALSE,0.569886725061147,North Carolina,37,37,South Atlantic,South
NC,11,"Congressional District 11 (113th Congress), North Carolina",33.200000000000003,NC-11,66.8,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,MARK MEADOWS,REPUBLICAN,FALSE,TOTAL,190319,331426,FALSE,20230706,FALSE,0.5742428174011694,North Carolina,37,37,South Atlantic,South
NC,12,"Congressional District 12 (113th Congress), North Carolina",51.399999999999999,NC-12,48.6,2012,NORTH CAROLINA,37,56,47,US HOUSE,GEN,NA,FALSE,JACK BROSCH,REPUBLICAN,FALSE,TOTAL,63317,310908,FALSE,20230706,FALSE,0.20365188415865787,North Carolina,37,37,South Atlantic,South
